imdb_id,title,budget,genres,popularity,production_companies,release_date,revenue,runtime,Name,Black,East Asian,Hispanic/Latino,South Asian,White,Other,Male,Female
tt1535438,Hope Springs,30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",7.255301,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Mandate Pictures', 'id': 771}, {'name': 'Escape Artists', 'id': 1423}, {'name': 'Management 360', 'id': 4220}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",2012-08-07,114281051.0,100.0,hope.springs_tt1535438,0.0,0.0,0.0425757476126807,0.0,1.0,0.0,0.5465687494223783,0.4534312505776217
tt1981677,Pitch Perfect,17000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",11.03595,"[{'name': 'Brownstone Productions', 'id': 12365}]",2012-09-28,115350426.0,112.0,pitch.perfect_tt1981677,0.0500181243079245,0.0495265334902451,0.0186953477632617,0.0262330736343458,0.8696599085343154,0.0,0.2438227946429856,0.7561772053570144
tt1276104,Looper,30000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",12.727269,"[{'name': 'Endgame Entertainment', 'id': 1205}, {'name': 'FilmDistrict', 'id': 7263}, {'name': 'DMG Entertainment', 'id': 10289}, {'name': 'Ram Bergman Productions', 'id': 11092}]",2012-09-26,47042000.0,118.0,looper_tt1276104,0.0,0.0705611550936421,0.024674781153001,0.0,0.9564944954021783,0.0,0.7627386200908814,0.2372613799091185
tt1560747,The Master,32000000,"[{'id': 18, 'name': 'Drama'}]",8.074218,"[{'name': 'Ghoulardi Film Company', 'id': 178}, {'name': 'The Weinstein Company', 'id': 308}, {'name': 'Annapurna Pictures', 'id': 13184}]",2012-09-07,28258060.0,137.0,master_tt1560747,0.0,0.0,0.0199151957873777,0.013675428968975,0.9480073409021396,0.0341885724224377,0.7672106139310629,0.2327893860689371
tt1397280,Taken 2,45000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",16.376482,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'M6 Films', 'id': 1115}, {'name': 'Canal+', 'id': 5358}, {'name': 'Grive Productions', 'id': 6877}, {'name': 'EuropaCorp', 'id': 6896}, {'name': 'Ciné+', 'id': 10611}]",2012-09-27,376141306.0,91.0,taken_2,0.0,0.0,0.0684679089026915,0.0,0.9698908338038776,0.0,0.6716629381058912,0.3283370618941089
tt1024648,Argo,44500000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",14.238234,"[{'name': 'GK Films', 'id': 3281}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Smokehouse Pictures', 'id': 22695}]",2012-10-11,232324128.0,120.0,argo,0.0,0.0,0.0240792797197099,0.0015073739102094,0.982605108775361,0.0012415464841522,0.8641122627186324,0.1358877372813676
tt1045658,Silver Linings Playbook,21000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",14.488111,"[{'name': 'The Weinstein Company', 'id': 308}]",2012-09-08,205738714.0,122.0,silver_linings_playbook,0.036024997944248,0.0,0.0811338895460266,0.0249505038173733,0.8669460380915037,0.0,0.6900073305055543,0.3099926694944457
tt1907668,Flight,31000000,"[{'id': 18, 'name': 'Drama'}]",10.973822,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Parkes/MacDonald Productions', 'id': 11084}, {'name': 'ImageMovers', 'id': 11395}]",2012-11-02,161772375.0,138.0,flight,0.5749915250133179,0.0,0.0027713206450675,0.0,0.4305511162768173,0.0,0.8123411512908548,0.1876588487091452
tt0454876,Life of Pi,120000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",14.045042,"[{'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'Ingenious Media', 'id': 290}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Big Screen Productions', 'id': 10893}, {'name': 'Haishang Films', 'id': 13480}]",2012-11-20,609016565.0,127.0,life_of_pi,0.0,0.0490348321303224,0.0491689292099861,0.7420220515197667,0.1820889345076485,0.0,0.9131894837616908,0.0868105162383091
tt1602620,Amour,8900000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7.663947,"[{'name': 'Les Films du Losange', 'id': 223}, {'name': 'Wega Film', 'id': 224}, {'name': 'X-Filme Creative Pool', 'id': 1972}]",2012-07-01,29844753.0,127.0,amour_tt1602620,0.0,0.0120225774372951,0.0,0.0,0.9879774225627048,0.0,0.443726417510372,0.556273582489628
tt0443272,Lincoln,65000000,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",10.680331,"[{'name': 'DreamWorks', 'id': 7}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'The Kennedy/Marshall Company', 'id': 862}, {'name': 'Participant Media', 'id': 6735}, {'name': 'Reliance Entertainment', 'id': 7294}]",2012-11-09,275293450.0,149.0,lincoln,0.0472104365755977,0.0101094412942622,0.0207569689519806,0.0073753915698481,0.9356223482295094,0.0017887307189024,0.9170885471391728,0.0829114528608272
tt1673434,The Twilight Saga: Breaking Dawn - Part 2,120000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",26.080995,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Sunswept Entertainment', 'id': 5219}, {'name': 'Temple Hill Entertainment', 'id': 12292}]",2012-11-13,829000000.0,115.0,twilight_breaking_dawn_2,0.0112949434178484,0.0034572410829394,0.041148116315714,0.0041032803323306,0.9387910041541332,0.0242407964475003,0.5771254415227629,0.422874558477237
tt0903624,The Hobbit: An Unexpected Journey,250000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",23.253089,"[{'name': 'WingNut Films', 'id': 11}, {'name': 'New Line Cinema', 'id': 12}, {'name': 'Warner Bros. Pictures', 'id': 174}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",2012-11-26,1021103568.0,169.0,hobbit_unexpected_journey,0.0026965955012986,9.93877340534256e-05,0.0316315527927015,0.0042755478045624,0.9633849962026382,0.0173619119949743,0.9857550831951024,0.0142449168048976
tt1790885,Zero Dark Thirty,40000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",9.649303,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Annapurna Pictures', 'id': 13184}, {'name': 'First Light Production', 'id': 20344}]",2012-12-19,132820716.0,157.0,zero.dark.thirt_tt1790885,0.0186744679459019,0.0244226149863072,0.0343384022955201,0.01630884840781,0.954228860371433,0.0034348683534129,0.58137823782211,0.41862176217789
tt1588173,Warm Bodies,35000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",10.430238,"[{'name': 'Summit Entertainment', 'id': 491}]",2013-01-31,116980662.0,97.0,warm.bodies_tt1588173,0.0125681735547206,0.0,0.0,0.0,0.9874318264452794,0.0,0.5974946510321416,0.4025053489678584
tt1853728,Django Unchained,100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",19.785025,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'The Weinstein Company', 'id': 308}]",2012-12-25,425368238.0,165.0,django.unchaine_tt1853728,0.4343726136409308,0.0035237731602427,0.0001396648044692,0.0,0.5620885414573372,0.0,0.8817815037503639,0.118218496249636
tt1707386,Les Misérables,61000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",13.52408,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'CAMERON MACKINTOSH', 'id': 7923}, {'name': 'Working Title Films', 'id': 10163}]",2012-12-18,441809770.0,157.0,les.misrables_tt1707386,0.0,0.0157615564202334,0.0316133852140078,0.0002776653696498,0.9882384435797666,0.0112859143968871,0.6971629283638083,0.3028370716361916
tt2023587,Mama,15000000,"[{'id': 27, 'name': 'Horror'}]",16.018525,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Toma 78', 'id': 10677}, {'name': 'De Milo', 'id': 10678}]",2013-01-17,146497771.0,100.0,mama_tt2023587,0.0,0.0,0.0331103615192575,0.0,0.9668896384807422,0.0,0.3535131360740159,0.6464868639259841
tt2024432,Identity Thief,35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",7.321172,"[{'name': 'Stuber Productions', 'id': 4403}, {'name': 'Aggregate Films', 'id': 37361}, {'name': 'DumbDumb', 'id': 37362}]",2013-02-07,173965010.0,111.0,identity_thief,0.0405952671383264,0.0211433683012116,0.006708953403269,0.0026429210376514,0.9339359193299178,0.0004928031227128,0.5869544048359189,0.4130455951640812
tt1606378,A Good Day to Die Hard,92000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",12.471865,"[{'name': 'Ingenious Media', 'id': 290}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Mid Atlantic Films', 'id': 2735}, {'name': 'Big Screen Productions', 'id': 10893}, {'name': 'Temple Hill Entertainment', 'id': 12292}, {'name': 'TSG Entertainment', 'id': 22213}, {'name': 'Giant Pictures', 'id': 34396}, {'name': 'Origo Film Group', 'id': 34397}]",2013-02-06,304654182.0,98.0,a.good.day.to.d_tt1606378,0.0148571927679273,0.0,0.0419896934230063,0.0,0.9726613678050484,0.0,0.9269994162288384,0.0730005837711617
tt1702439,Safe Haven,28000000,"[{'id': 10749, 'name': 'Romance'}]",7.598422,"[{'name': 'Temple Hill Productions', 'id': 722}, {'name': 'Relativity Media', 'id': 7295}]",2013-02-07,97594140.0,115.0,safe.haven_tt1702439,0.0132506945928617,0.0,0.0,0.0132506945928617,1.0,0.0,0.5219185930940938,0.4780814069059061
tt1351685,Jack the Giant Slayer,195000000,"[{'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",11.606061,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Original Film', 'id': 333}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Big Kid Pictures', 'id': 8406}, {'name': 'Bad Hat Harry Productions', 'id': 9168}]",2013-02-27,197687603.0,114.0,jack.the.giant._tt1351685,0.007867045017883,0.0,0.0100041382164287,0.0,0.9978629068014542,0.0,0.8131453615381484,0.1868546384618515
tt1583421,G.I. Joe: Retaliation,130000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",10.560608,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Di Bonaventura Pictures', 'id': 435}, {'name': 'Hasbro', 'id': 2598}, {'name': 'Skydance Productions', 'id': 6277}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Saints LA', 'id': 19719}]",2013-03-26,371876278.0,110.0,gi_joe_retaliation,0.1499781132358643,0.0910464374601347,0.1464262040846953,0.0657403354302937,0.6074540065285085,0.0682104130970396,0.8442955889688591,0.1557044110311408
tt1623205,Oz: The Great and Powerful,200000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",11.137329,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Roth Films', 'id': 16314}]",2013-03-07,491868548.0,130.0,oz_the_great_and_powerful,0.0655763876720596,0.0,0.0717413313085294,0.0112464225220489,0.8788505344314006,0.0,0.5750234793657809,0.4249765206342191
tt2302755,Olympus Has Fallen,70000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",10.978188,"[{'name': 'Nu Image Films', 'id': 925}, {'name': 'Millennium Films', 'id': 10254}]",2013-03-20,161025640.0,120.0,olympus.has.fal_tt2302755,0.1660602994273624,0.109784283513097,0.0246073178023595,0.0001552330795943,0.7240588275877927,0.0,0.8354939603106126,0.1645060396893874
tt1483013,Oblivion,120000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}]",14.654053,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Chernin Entertainment', 'id': 7076}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Monolith Pictures (III)', 'id': 19647}, {'name': 'Radical Studios', 'id': 19648}]",2013-04-10,286168572.0,124.0,oblivion_tt1483013,0.0675780743812362,0.0381365815731501,0.019068290786575,0.0,0.9133536348321876,0.0,0.6065577260871879,0.393442273912812
tt0453562,42,40000000,"[{'id': 18, 'name': 'Drama'}]",11.637224,"[{'name': 'Warner Bros.', 'id': 6194}]",2013-04-12,95020213.0,128.0,42_tt0453562,0.5279617780316302,0.0,0.0095246181276484,0.0,0.4714562477326932,0.0006043578601255,0.9040220096947464,0.0959779903052535
tt1245492,This Is the End,32000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",11.414048,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Mandate Pictures', 'id': 771}, {'name': 'Sony Pictures Entertainment (SPE)', 'id': 7431}, {'name': 'Point Grey Pictures', 'id': 16615}]",2013-06-12,126041322.0,107.0,this_is_the_end,0.1507963475549616,0.0,0.0128503706531768,0.0026674302440265,0.833685851547835,0.0008106646304603,0.9807289980324276,0.0192710019675724
tt1300854,Iron Man 3,200000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",23.721243,"[{'name': 'Marvel Studios', 'id': 420}]",2013-04-18,1215439994.0,130.0,iron_man_3,0.061121214021446,0.0051786124871971,0.0804864028761939,0.027460755418992,0.8646642001630399,0.0,0.8115307957804676,0.1884692042195323
tt1343092,The Great Gatsby,105000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",17.598936,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Bazmark Films', 'id': 240}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'A&E Television Networks', 'id': 11858}, {'name': 'Red Wagon Entertainment', 'id': 14440}, {'name': 'Spectrum Films', 'id': 14604}]",2013-05-10,351040419.0,143.0,great_gatsby,0.0,0.0,0.0401129061049625,0.0,1.0,0.0,0.828825720987995,0.1711742790120049
tt1408101,Star Trek Into Darkness,190000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",15.78129,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Skydance Productions', 'id': 6277}, {'name': 'Bad Robot', 'id': 11461}, {'name': 'Kurtzman/Orci', 'id': 12536}]",2013-05-05,467365246.0,132.0,star_trek_into_darkness,0.0604069278627879,0.0404767109466957,0.0633302505464941,0.0039204640995459,0.8911467967042208,0.0,0.8932923447478093,0.1067076552521907
tt1951261,The Hangover Part III,103000000,"[{'id': 35, 'name': 'Comedy'}]",25.085639,"[{'name': 'Legendary Pictures', 'id': 923}, {'name': 'Green Hat Films', 'id': 3527}]",2013-05-23,362000072.0,100.0,hangover_3,0.0097694357224277,0.104727371902907,0.0064651705979845,0.0101183940921837,0.886019986433282,0.0,0.9203082417066064,0.0796917582933934
tt1905041,Fast & Furious 6,160000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1.657637,"[{'name': 'Universal Studios', 'id': 13}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Original Film', 'id': 333}, {'name': 'One Race Productions', 'id': 1225}, {'name': 'Fuji Television Network', 'id': 3341}, {'name': 'Dentsu', 'id': 6452}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Etalon film', 'id': 9341}, {'name': 'F & F VI Productions A.I.E', 'id': 48499}]",2013-05-06,788679850.0,130.0,fast_and_furious_6,0.2732438652054044,0.103700243796851,0.2788398004055685,0.0361814273887914,0.5167445145708494,0.0466601350376327,0.749664810982541,0.250335189017459
tt1670345,Now You See Me,75000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",17.852022,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'K/O Paper Products', 'id': 7296}, {'name': 'SOIXAN7E QUIN5E', 'id': 23271}, {'name': 'See Me Louisiana', 'id': 23272}]",2013-05-29,117698894.0,115.0,now_you_see_me,0.1203621280706074,0.0007367563779617,0.0928559253016155,0.0242050038826493,0.8173772230534663,0.0,0.7592264802194885,0.2407735197805115
tt0770828,Man of Steel,225000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",18.538834,"[{'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'DC Entertainment', 'id': 9993}, {'name': 'Syncopy', 'id': 9996}, {'name': 'Cruel and Unusual Films', 'id': 78685}]",2013-06-12,662845518.0,143.0,man_of_steel,0.0751213535039351,0.0,0.0156310382204627,0.0,0.9257198736981004,0.0025448890145624,0.7380627701086728,0.2619372298913272
tt2184339,The Purge,3000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",23.207663,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Why Not Productions', 'id': 729}, {'name': 'Platinum Dunes', 'id': 2481}, {'name': 'Blumhouse Productions', 'id': 3172}, {'name': '20th Century Fox Russia', 'id': 18065}]",2013-05-31,89328627.0,86.0,purge_tt2184339,0.0511042669431848,0.0,0.0810827542445018,0.0125299862256821,0.8956819835017725,0.0,0.5594764646524604,0.4405235353475396
tt1663662,Pacific Rim,180000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",33.949359,"[{'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Disney Double Dare You (DDY)', 'id': 19750}, {'name': 'Indochina Productions', 'id': 19751}]",2013-07-11,407602906.0,131.0,pacific_rim,0.1957855091370077,0.1339884064679705,0.0151810042818217,0.0,0.6698673371697895,0.0,0.8504615266028174,0.1495384733971826
tt0816711,World War Z,200000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",26.114917,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'GK Films', 'id': 3281}, {'name': 'Skydance Productions', 'id': 6277}, {'name': 'Hemisphere Media Capital', 'id': 9169}, {'name': 'Apparatus Productions', 'id': 11956}, {'name': 'Latina Pictures', 'id': 19108}, {'name': '2DUX²', 'id': 23644}]",2013-06-20,531865000.0,116.0,world_war_z,0.0380119020758122,0.0,0.0895687612815884,0.0038766358303249,0.9320481723826712,0.0,0.7618348401189248,0.2381651598810751
tt1535108,Elysium,115000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",15.232738,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Media Rights Capital', 'id': 2531}, {'name': 'Sony Pictures Entertainment (SPE)', 'id': 7431}, {'name': 'QED International', 'id': 11029}, {'name': 'Alpha Core', 'id': 18209}, {'name': 'Genre Films', 'id': 28788}, {'name': 'Simon Kinberg Productions', 'id': 31076}]",2013-08-07,286140700.0,109.0,elysium_tt1535108,0.0170398540220672,0.0123399102986067,0.2257780657923908,0.0064121148041405,0.848177833864833,0.0,0.7447524483544342,0.2552475516455658
tt2334879,White House Down,150000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9.920223,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Centropolis Entertainment', 'id': 347}, {'name': 'Iron Horse Entertainment (II)', 'id': 34981}, {'name': 'Mythology Entertainment (II)', 'id': 34982}]",2013-06-27,205366737.0,131.0,white.house.down_tt2334879,0.1637164568772934,0.0,0.0216165295484519,0.0018176761378419,0.8245045352185972,0.0,0.777377018662447,0.2226229813375529
tt2404463,The Heat,43000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",12.706403,"[{'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'Ingenious Media', 'id': 290}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Chernin Entertainment', 'id': 7076}, {'name': 'Big Screen Productions', 'id': 10893}, {'name': 'TSG Entertainment', 'id': 22213}]",2013-06-27,158674180.0,117.0,heat_2013,0.0200539962808053,0.0,0.0558484644421517,0.0020974527841446,0.9756954955734168,0.0005096902936433,0.2549872792985598,0.7450127207014402
tt1210819,The Lone Ranger,255000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}]",12.729104,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Jerry Bruckheimer Films', 'id': 130}, {'name': 'Infinitum Nihil', 'id': 2691}, {'name': 'Silver Bullet Productions (II)', 'id': 37380}, {'name': 'Blind Wink Productions', 'id': 37381}, {'name': 'Classic Media', 'id': 37382}]",2013-07-03,89289910.0,149.0,lone.ranger_tt1210819,0.0079430132708821,0.0014103564923237,0.0362125943273483,0.004111371324486,0.9543091334894616,0.0070517824616185,0.8229328201935593,0.1770671798064406
tt1457767,The Conjuring,13000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",14.90169,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'The Safran Company', 'id': 11565}, {'name': 'Evergreen Media Group', 'id': 31375}]",2013-07-18,318000141.0,112.0,conjuring,0.0,0.0430654107535478,0.0580689086548071,0.0172846292224665,0.922409054567259,0.0,0.4597194989982107,0.5402805010017893
tt1430132,The Wolverine,120000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",3.918287,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': ""Donners' Company"", 'id': 431}, {'name': 'Marvel Entertainment', 'id': 7505}, {'name': 'Bad Hat Harry Productions', 'id': 9168}, {'name': 'Big Screen Productions', 'id': 10893}, {'name': 'TSG Entertainment', 'id': 22213}]",2013-07-23,415440673.0,126.0,wolverine,0.0156093966628855,0.439861163627197,0.0040875289646413,0.0156093966628855,0.5461010441813794,0.0011033225715753,0.6140090070394824,0.3859909929605177
tt1272878,2 Guns,61000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",13.336512,"[{'name': 'Universal Studios', 'id': 13}, {'name': 'Marc Platt Productions', 'id': 2527}, {'name': 'Emmett/Furla Films', 'id': 10405}, {'name': 'Envision Entertainment Corporation', 'id': 11030}]",2013-08-02,131940411.0,109.0,2.guns_tt1272878,0.4166756021323731,0.0022284714284269,0.0545828823452057,0.0022284714284269,0.5731015507247845,0.0044569428568538,0.9284532231372966,0.0715467768627033
tt1854564,Percy Jackson: Sea of Monsters,90000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",10.338222,"[{'name': '1492 Pictures', 'id': 436}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Sunswept Entertainment', 'id': 5219}, {'name': 'Dune Entertainment III', 'id': 6332}, {'name': 'TSG Entertainment', 'id': 22213}]",2013-08-07,174578751.0,106.0,percy.jackson.s_tt1854564,0.1129343391797366,0.0,0.0146030724379785,0.0,0.8798341678577178,0.0,0.6984001822355395,0.3015998177644605
tt1723121,We're the Millers,37000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",18.474368,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'BenderSpink', 'id': 6363}, {'name': 'Heyday Films', 'id': 7364}, {'name': 'Newman/Tooley Films', 'id': 16791}, {'name': 'Vincent Newman Entertainment', 'id': 17929}, {'name': 'Slap Happy Productions (II)', 'id': 31073}]",2013-08-07,269994119.0,110.0,were_the_millers,0.0040584988334376,0.0,0.0231400443862743,0.0,0.974925169293802,0.0,0.6155832344593641,0.3844167655406359
tt2191701,Grown Ups 2,80000000,"[{'id': 35, 'name': 'Comedy'}]",9.411725,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Happy Madison Productions', 'id': 2608}, {'name': 'Sony Pictures Entertainment (SPE)', 'id': 7431}]",2013-07-11,246984278.0,100.0,grown_ups_2,0.1657323262921227,0.0074430846695477,0.1073791348600508,0.0096443044280194,0.7427931930476459,0.0107610700486018,0.7809378703233452,0.2190621296766548
tt1327773,The Butler,25000000,"[{'id': 18, 'name': 'Drama'}]",11.061894,"[{'name': 'Laura Ziskin Productions', 'id': 326}, {'name': 'Lee Daniels Entertainment', 'id': 695}, {'name': 'Follow Through Productions', 'id': 18919}, {'name': 'Salamander Pictures', 'id': 18920}, {'name': 'Pam Williams Productions', 'id': 18921}, {'name': 'Windy Hill Pictures', 'id': 18922}]",2013-08-16,115922175.0,132.0,butler,0.8891965970703651,0.0001580145583081,0.0043547614055057,0.0,0.131444897103316,0.0,0.7684466529552176,0.2315533470447824
tt1454468,Gravity,105000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",18.50194,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Heyday Films', 'id': 7364}, {'name': 'Esperanto Filmoj', 'id': 7470}]",2013-09-27,716392705.0,91.0,gravity,0.0,0.0,0.1155918771669143,0.0,0.9688162456661712,0.0,0.1559187716691431,0.8440812283308569
tt2226417,Insidious: Chapter 2,5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",9.040324,"[{'name': 'Sony Pictures', 'id': 34}, {'name': 'FilmDistrict', 'id': 7263}]",2013-09-12,0.0,106.0,insidious.chapt_tt2226417,0.0053415843108278,0.0,0.0479695822172962,0.0,0.9837058588097652,0.0,0.5845459041570138,0.4154540958429862
